;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6/30/22;giovedì;UMIDO;SECCO;UMIDO;PLASTICA/LATTINE;;;UMIDO;;UMIDO;SECCO;;;;SECCO;;;UMIDO;;;CARTA;;PLASTICA/LATTINE;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;;PLASTICA/LATTINE;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/1/22;venerdì;;CARTA;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;;;UMIDO;CARTA;;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/2/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/3/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/4/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;VETRO;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/5/22;martedì;;;;;UMIDO;;;;;PLASTICA/LATTINE;UMIDO;;;CARTA;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;SECCO;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/6/22;mercoledì;;;;SECCO;SECCO;PLASTICA/LATTINE;;;;;;SECCO;;VETRO;;;;;;SECCO;;;;CARTA;VETRO;SECCO;;;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/7/22;giovedì;UMIDO;;UMIDO;CARTA;;;UMIDO;;UMIDO;;;;;;;SECCO;UMIDO;SECCO;;PLASTICA/LATTINE;;CARTA;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/8/22;venerdì;;PLASTICA/LATTINE;;;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;;;UMIDO;PLASTICA/LATTINE;;;;CARTA;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/9/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/10/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/11/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;VETRO;;CARTA;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/12/22;martedì;;;;;UMIDO;;;SECCO;;CARTA;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;UMIDO;;UMIDO;;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/13/22;mercoledì;;;;;VETRO;CARTA;;;;;;;;;;;;;;VETRO;SECCO;VETRO;;PLASTICA/LATTINE;;;;SECCO;;;;SECCO;VETRO;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/14/22;giovedì;UMIDO;SECCO;UMIDO;PLASTICA/LATTINE;;;UMIDO;;UMIDO;SECCO;;;;SECCO;;;UMIDO;;;CARTA;;PLASTICA/LATTINE;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;;PLASTICA/LATTINE;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/15/22;venerdì;;CARTA;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;;;UMIDO;CARTA;;VETRO;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/16/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/17/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/18/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;VETRO;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/19/22;martedì;;VETRO;;;UMIDO;;;;;PLASTICA/LATTINE;UMIDO;;;CARTA;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;SECCO;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/20/22;mercoledì;;;;SECCO;SECCO;PLASTICA/LATTINE;;;;;;SECCO;;;;VETRO;;;;SECCO;;;;CARTA;;SECCO;;;;SECCO;;VETRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/21/22;giovedì;UMIDO;;UMIDO;CARTA;;;UMIDO;;UMIDO;;;;;;;SECCO;UMIDO;SECCO;;PLASTICA/LATTINE;;CARTA;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/22/22;venerdì;;PLASTICA/LATTINE;;;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;;;UMIDO;PLASTICA/LATTINE;;;;CARTA;UMIDO;;UMIDO;;UMIDO;VETRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/23/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/24/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/25/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;UMIDO;VETRO;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/26/22;martedì;;;;;UMIDO;;;SECCO;;CARTA;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;UMIDO;;UMIDO;;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/27/22;mercoledì;;;;VETRO;;CARTA;;;;;;VETRO;;;;;;;;;SECCO;;;PLASTICA/LATTINE;;;;SECCO;;VETRO;;SECCO;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/28/22;giovedì;UMIDO;SECCO;UMIDO;PLASTICA/LATTINE;;;UMIDO;;UMIDO;SECCO;;;;SECCO;;;UMIDO;;;CARTA;;PLASTICA/LATTINE;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;;PLASTICA/LATTINE;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/29/22;venerdì;;CARTA;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;;;UMIDO;CARTA;;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/30/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7/31/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/1/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;VETRO;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/2/22;martedì;;;;;UMIDO;;;;;PLASTICA/LATTINE;UMIDO;;;CARTA;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;SECCO;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/3/22;mercoledì;;;;SECCO;SECCO;PLASTICA/LATTINE;;;;;;SECCO;;VETRO;;;;;;SECCO;;;;CARTA;VETRO;SECCO;;;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/4/22;giovedì;UMIDO;;UMIDO;CARTA;;;UMIDO;;UMIDO;;;;;;;SECCO;UMIDO;SECCO;;PLASTICA/LATTINE;;CARTA;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/5/22;venerdì;;PLASTICA/LATTINE;;;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;;;UMIDO;PLASTICA/LATTINE;;;;CARTA;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/6/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/7/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/8/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;VETRO;;CARTA;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/9/22;martedì;;;;;UMIDO;;;SECCO;;CARTA;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;UMIDO;;UMIDO;;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/10/22;mercoledì;;;;;VETRO;CARTA;;;;;;;;;;;;;;VETRO;SECCO;VETRO;;PLASTICA/LATTINE;;;;SECCO;;;;SECCO;VETRO;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/11/22;giovedì;UMIDO;SECCO;UMIDO;PLASTICA/LATTINE;;;UMIDO;;UMIDO;SECCO;;;;SECCO;;;UMIDO;;;CARTA;;PLASTICA/LATTINE;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;;PLASTICA/LATTINE;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/12/22;venerdì;;CARTA;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;;;UMIDO;CARTA;;VETRO;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/13/22;sabato;;VETRO;;;;;;;;;;PLASTICA/LATTINE;;CARTA;;;;;;;;;;VETRO;;;;;;;;;;;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/14/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/15/22;lunedì;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/16/22;martedì;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/17/22;mercoledì;;;;SECCO;SECCO;PLASTICA/LATTINE;;;;;;SECCO;;;;VETRO;;;;SECCO;;;;CARTA;;SECCO;;;;SECCO;;VETRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/18/22;giovedì;UMIDO;;UMIDO;CARTA;;;UMIDO;;UMIDO;;;;;;;SECCO;UMIDO;SECCO;;PLASTICA/LATTINE;;CARTA;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/19/22;venerdì;;PLASTICA/LATTINE;;;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;;;UMIDO;PLASTICA/LATTINE;;;;CARTA;UMIDO;;UMIDO;;UMIDO;VETRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/20/22;sabato;;;;;;;;;;PLASTICA/LATTINE;;;;;;;;;;;;;;SECCO;;;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/21/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/22/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;UMIDO;VETRO;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/23/22;martedì;;;;;UMIDO;;;SECCO;;CARTA;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;UMIDO;;UMIDO;;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/24/22;mercoledì;;;;VETRO;;CARTA;;;;;;VETRO;;;;;;;;;SECCO;;;PLASTICA/LATTINE;;;;SECCO;;VETRO;;SECCO;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/25/22;giovedì;UMIDO;SECCO;UMIDO;PLASTICA/LATTINE;;;UMIDO;;UMIDO;SECCO;;;;SECCO;;;UMIDO;;;CARTA;;PLASTICA/LATTINE;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;;PLASTICA/LATTINE;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/26/22;venerdì;;CARTA;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;;;UMIDO;CARTA;;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/27/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/28/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/29/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;VETRO;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
