;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/30/22;martedì;;;;;UMIDO;;;;;PLASTICA/LATTINE;UMIDO;;;CARTA;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;SECCO;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8/31/22;mercoledì;;;;SECCO;SECCO;PLASTICA/LATTINE;;;;;;SECCO;;VETRO;;;;;;SECCO;;;;CARTA;VETRO;SECCO;;;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/1/22;giovedì;UMIDO;;UMIDO;CARTA;;;UMIDO;;UMIDO;;;;;;;SECCO;UMIDO;SECCO;;PLASTICA/LATTINE;;CARTA;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/2/22;venerdì;;PLASTICA/LATTINE;;;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;;;UMIDO;PLASTICA/LATTINE;;;;CARTA;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/3/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/4/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/5/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;VETRO;;CARTA;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/6/22;martedì;;;;;UMIDO;;;SECCO;;CARTA;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;UMIDO;;UMIDO;;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/7/22;mercoledì;;;;;VETRO;CARTA;;;;;;;;;;;;;;VETRO;SECCO;VETRO;;PLASTICA/LATTINE;;;;SECCO;;;;SECCO;VETRO;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/8/22;giovedì;UMIDO;SECCO;UMIDO;PLASTICA/LATTINE;;;UMIDO;;UMIDO;SECCO;;;;SECCO;;;UMIDO;;;CARTA;;PLASTICA/LATTINE;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;;PLASTICA/LATTINE;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/9/22;venerdì;;CARTA;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;;;UMIDO;CARTA;;VETRO;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/10/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/11/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/12/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;VETRO;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/13/22;martedì;;VETRO;;;UMIDO;;;;;PLASTICA/LATTINE;UMIDO;;;CARTA;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;SECCO;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/14/22;mercoledì;;;;SECCO;SECCO;PLASTICA/LATTINE;;;;;;SECCO;;;;VETRO;;;;SECCO;;;;CARTA;;SECCO;;;;SECCO;;VETRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/15/22;giovedì;UMIDO;;UMIDO;CARTA;;;UMIDO;;UMIDO;;;;;;;SECCO;UMIDO;SECCO;;PLASTICA/LATTINE;;CARTA;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/16/22;venerdì;;PLASTICA/LATTINE;;;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;;;UMIDO;PLASTICA/LATTINE;;;;CARTA;UMIDO;;UMIDO;;UMIDO;VETRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/17/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/18/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/19/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;UMIDO;VETRO;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/20/22;martedì;;;;;UMIDO;;;SECCO;;CARTA;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;UMIDO;;UMIDO;;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/21/22;mercoledì;;;;VETRO;;CARTA;;;;;;VETRO ;;;;;;;;;SECCO;;;PLASTICA/LATTINE;;;;SECCO;;VETRO;;SECCO;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/22/22;giovedì;UMIDO;SECCO;UMIDO;PLASTICA/LATTINE;;;UMIDO;;UMIDO;SECCO;;;;SECCO;;;UMIDO;;;CARTA;;PLASTICA/LATTINE;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;;PLASTICA/LATTINE;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/23/22;venerdì;;CARTA;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;;;UMIDO;CARTA;;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/24/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/25/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/26/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;VETRO;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/27/22;martedì;;;;;UMIDO;;;;;PLASTICA/LATTINE;UMIDO;;;CARTA;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;SECCO;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/28/22;mercoledì;;;;SECCO;SECCO;PLASTICA/LATTINE;;;;;;SECCO;;VETRO;;;;;;SECCO;;;;CARTA;VETRO;SECCO;;;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/29/22;giovedì;UMIDO;;UMIDO;CARTA;;;UMIDO;;UMIDO;;;;;;;SECCO;UMIDO;SECCO;;PLASTICA/LATTINE;;CARTA;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9/30/22;venerdì;;PLASTICA/LATTINE;;;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;;;UMIDO;PLASTICA/LATTINE;;;;CARTA;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/1/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/2/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/3/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;VETRO;;CARTA;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/4/22;martedì;;;;;UMIDO;;;SECCO;;CARTA;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;UMIDO;;UMIDO;;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/5/22;mercoledì;;;;;VETRO;CARTA;;;;;;;;;;;;;;VETRO;SECCO;VETRO;;PLASTICA/LATTINE;;;;SECCO;;;;SECCO;VETRO;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/6/22;giovedì;UMIDO;SECCO;UMIDO;PLASTICA/LATTINE;;;UMIDO;;UMIDO;SECCO;;;;SECCO;;;UMIDO;;;CARTA;;PLASTICA/LATTINE;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;;PLASTICA/LATTINE;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/7/22;venerdì;;CARTA;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;;;UMIDO;CARTA;;VETRO;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/8/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/9/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/10/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;VETRO;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/11/22;martedì;;VETRO;;;UMIDO;;;;;PLASTICA/LATTINE;UMIDO;;;CARTA;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;SECCO;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/12/22;mercoledì;;;;SECCO;SECCO;PLASTICA/LATTINE;;;;;;SECCO;;;;VETRO;;;;SECCO;;;;CARTA;;SECCO;;;;SECCO;;VETRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/13/22;giovedì;UMIDO;;UMIDO;CARTA;;;UMIDO;;UMIDO;;;;;;;SECCO;UMIDO;SECCO;;PLASTICA/LATTINE;;CARTA;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/14/22;venerdì;;PLASTICA/LATTINE;;;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;;;UMIDO;PLASTICA/LATTINE;;;;CARTA;UMIDO;;UMIDO;;UMIDO;VETRO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/15/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/16/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/17/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;UMIDO;VETRO;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/18/22;martedì;;;;;UMIDO;;;SECCO;;CARTA;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;UMIDO;;UMIDO;;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/19/22;mercoledì;;;;VETRO;;CARTA;;;;;;VETRO;;;;;;;;;SECCO;;;PLASTICA/LATTINE;;;;SECCO;;VETRO;;SECCO;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/20/22;giovedì;UMIDO;SECCO;UMIDO;PLASTICA/LATTINE;;;UMIDO;;UMIDO;SECCO;;;;SECCO;;;UMIDO;;;CARTA;;PLASTICA/LATTINE;UMIDO;;;;UMIDO;;UMIDO;;;CARTA;;PLASTICA/LATTINE;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/21/22;venerdì;;CARTA;;;UMIDO;;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;UMIDO;;;CARTA;UMIDO;;UMIDO;;;;UMIDO;CARTA;;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/22/22;sabato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/23/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/24/22;lunedì;UMIDO;;UMIDO;;;;UMIDO;VETRO;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;UMIDO;;;;;;UMIDO;;;;UMIDO;;UMIDO;;;;;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/25/22;martedì;;;;;UMIDO;;;;;PLASTICA/LATTINE;UMIDO;;;CARTA;;PLASTICA/LATTINE;;;UMIDO;;UMIDO;;;SECCO;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/26/22;mercoledì;;;;SECCO;SECCO;PLASTICA/LATTINE;;;;;;SECCO;;VETRO;;;;;;SECCO;;;;CARTA;VETRO;SECCO;;;;SECCO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/27/22;giovedì;UMIDO;;UMIDO;CARTA;;;UMIDO;;UMIDO;;;;;;;SECCO;UMIDO;SECCO;;PLASTICA/LATTINE;;CARTA;UMIDO;;;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;;CARTA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/28/22;venerdì;;PLASTICA/LATTINE;;;UMIDO;;;CARTA;;;UMIDO;;UMIDO;;UMIDO;;;PLASTICA/LATTINE;UMIDO;;UMIDO;;;;UMIDO;PLASTICA/LATTINE;;;;CARTA;UMIDO;;UMIDO;;UMIDO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/29/22;sabato;;;;;;;;SECCO;;CARTA;;;;;;CARTA;;;;;;;;;;;;PLASTICA/LATTINE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/30/22;domenica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
